7	3	1	1
7	3	1	2
7	3	1	3
7	3	1	4
7	3	1	5
7	3	1	6
7	3	2	7
7	3	3	472
7	3	3	473
7	3	3	474
7	3	3	475
7	3	3	476
7	3	3	477
7	3	3	478
7	3	3	479
7	3	3	480
7	3	3	481
7	3	3	482
7	3	3	483
7	3	3	484
7	3	3	485
7	3	3	486
7	3	3	487
7	3	3	488
7	3	3	489
7	3	3	490
7	3	3	491
7	3	3	492
7	3	3	493
7	3	3	494
7	3	3	495
7	3	3	496
7	3	3	497
7	3	3	498
7	3	3	499
7	3	3	500
7	3	3	501
7	3	3	502
7	3	3	503
7	3	3	504
7	3	3	505
7	3	3	506
7	3	3	507
7	3	3	508
7	3	3	509
7	3	3	510
7	3	3	511
7	3	3	512
7	3	3	513
7	3	3	514
7	3	3	515
7	3	3	516
7	3	3	517
7	3	3	518
7	3	3	519
7	3	3	520
7	3	3	521
7	3	3	522
7	3	3	523
7	3	3	524
7	3	3	525
7	3	3	526
7	3	3	527
7	3	3	528
7	3	3	529
7	3	3	530
7	3	3	531
7	3	3	532
7	3	3	533
7	3	3	534
7	3	3	535
7	3	3	536
7	3	3	537
7	3	3	538
7	3	3	539
7	3	3	540
7	3	3	541
7	3	3	542
7	3	3	543
7	3	3	544
7	3	3	545
7	3	3	546
7	3	3	547
7	3	3	548
7	3	3	549
7	3	3	550
7	3	3	551
7	3	3	552
7	3	3	553
7	3	3	554
7	3	3	555
7	3	3	556
7	3	3	557
7	3	3	558
7	3	3	559
7	3	3	560
7	3	3	561
7	3	3	562
7	3	3	563
7	3	3	564
7	3	3	565
7	3	3	566
7	3	3	567
7	3	3	568
7	3	3	569
7	3	3	570
7	3	3	571
7	3	3	572
7	3	3	573
7	3	3	574
7	3	3	575
7	3	3	576
7	3	3	577
7	3	3	578
7	3	3	579
7	3	3	580
7	3	3	581
7	3	3	582
7	3	3	583
7	3	3	584
7	3	3	585
7	3	3	586
7	3	3	587
7	3	3	588
7	3	3	589
7	3	3	590
7	3	3	591
7	3	3	592
7	3	3	593
7	3	3	594
7	3	3	595
7	3	3	596
7	3	3	597
7	3	3	598
7	3	3	599
7	3	3	600
7	3	3	601
7	3	3	602
7	3	3	603
7	3	3	604
7	3	3	605
7	3	3	606
7	3	3	607
7	3	3	608
7	3	3	609
7	3	3	610
7	3	3	611
7	3	3	612
7	3	3	613
7	3	3	614
7	3	3	615
7	3	3	616
7	3	3	617
7	3	3	618
7	3	3	619
7	3	3	620
7	3	3	621
7	3	3	622
7	3	3	623
7	3	3	624
7	3	3	625
7	3	3	626
7	3	3	627
7	3	3	628
7	3	3	629
7	3	3	630
7	3	3	631
7	3	3	632
7	3	3	633
7	3	3	634
7	3	3	635
7	3	3	636
7	3	3	637
7	3	3	638
7	3	3	639
7	3	3	640
7	3	3	641
7	3	3	642
7	3	3	643
7	3	3	644
7	3	3	645
7	3	3	646
7	3	3	647
7	3	3	648
7	3	3	649
7	3	3	650
7	3	3	651
7	3	3	652
7	3	3	653
7	3	3	654
7	3	3	655
7	3	3	656
7	3	3	657
7	3	3	658
7	3	3	659
7	3	3	660
7	3	3	661
7	3	3	662
7	3	3	663
7	3	3	664
7	3	3	665
7	3	3	666
7	3	3	667
7	3	3	668
7	3	3	669
7	3	3	670
7	3	3	671
7	3	3	672
7	3	3	673
7	3	3	674
7	3	3	675
7	3	3	676
7	3	3	677
7	3	3	678
7	3	3	679
7	3	3	680
7	3	3	681
7	3	3	682
7	3	3	683
7	3	3	684
7	3	3	685
7	3	3	686
7	3	3	687
7	3	3	688
7	3	3	689
7	3	3	690
7	3	3	691
7	3	3	692
7	3	3	693
7	3	3	694
7	3	3	695
7	3	3	696
7	3	3	697
7	3	3	698
7	3	3	699
7	3	3	700
7	3	3	701
7	3	3	702
7	3	3	703
7	3	3	704
7	3	3	705
7	3	3	706
7	3	3	707
7	3	3	708
7	3	3	709
7	3	3	710
7	3	3	711
7	3	3	712
7	3	3	713
7	3	3	714
7	3	3	715
7	3	3	716
7	3	3	717
7	3	3	718
7	3	3	719
7	3	3	720
7	3	3	721
7	3	3	722
7	3	3	723
7	3	3	724
7	3	3	725
7	3	3	726
7	3	3	727
7	3	3	728
7	3	3	729
7	3	3	730
7	3	3	731
7	3	3	732
7	3	3	733
7	3	3	734
7	3	3	735
7	3	3	736
7	3	3	737
7	3	3	738
7	3	3	739
7	3	3	740
7	3	3	741
7	3	3	742
7	3	3	743
7	3	3	744
7	3	3	745
7	3	3	746
7	3	3	747
7	3	3	748
7	3	3	749
7	3	3	750
7	3	3	751
7	3	3	752
7	3	3	753
7	3	3	754
7	3	3	755
7	3	3	756
7	3	3	757
7	3	3	758
7	3	3	759
7	3	3	760
7	3	3	761
7	3	3	762
7	3	3	763
7	3	3	764
7	3	3	765
7	3	3	766
7	3	3	767
7	3	3	768
7	3	3	769
7	3	3	770
7	3	3	771
7	3	3	772
7	3	3	773
7	3	3	774
7	3	3	775
7	3	3	776
7	3	3	777
7	3	3	778
7	3	3	779
7	3	3	780
7	3	3	781
7	3	3	782
7	3	3	783
7	3	3	784
7	3	3	785
7	3	3	786
